quantity,Date,Region
527,2018-09-26,east
596,2018-09-26,west
547,2018-09-26,north
584,2018-09-26,south
516,2018-09-26,east
590,2018-09-26,west
588,2018-09-26,north
508,2018-09-26,south
551,2018-09-26,east
560,2018-09-26,west
544,2018-09-27,north
571,2018-09-27,south
581,2018-09-27,east
529,2018-09-27,west
545,2018-09-27,north
504,2018-09-27,south
519,2018-09-27,east
562,2018-09-27,west
576,2018-09-27,north
506,2018-09-27,south
559,2018-09-27,east
529,2018-09-27,west
579,2018-09-27,north
503,2018-09-27,south
518,2018-09-27,east
582,2018-09-27,west
512,2018-09-27,north
550,2018-09-27,south
501,2018-09-27,east
578,2018-09-27,west
585,2018-09-27,north
562,2018-09-27,south
510,2018-09-27,east
542,2018-09-27,west
583,2018-09-27,north
592,2018-09-27,south
564,2018-09-27,east
536,2018-09-27,west
583,2018-09-28,north
511,2018-09-28,south
551,2018-09-28,east
504,2018-09-28,west
553,2018-09-28,north
539,2018-09-28,south
502,2018-09-28,east
592,2018-09-28,west
592,2018-09-28,north
567,2018-09-28,south
556,2018-09-28,east
568,2018-09-28,west
514,2018-09-28,north
549,2018-09-28,south
512,2018-09-28,east
561,2018-09-28,west
597,2018-09-28,north
570,2018-09-28,south
592,2018-09-28,east
597,2018-09-28,west
550,2018-09-28,north
560,2018-09-28,south
544,2018-09-28,east
543,2018-09-28,west
547,2018-09-28,north
539,2018-09-28,south
563,2018-09-28,east
520,2018-09-28,west
506,2018-09-29,north
541,2018-09-29,south
567,2018-09-29,east
532,2018-09-29,west
537,2018-09-29,north
558,2018-09-29,south
535,2018-09-29,east
560,2018-09-29,west
560,2018-09-29,north
535,2018-09-29,south
560,2018-09-29,east
517,2018-09-29,west
568,2018-09-29,north
527,2018-09-29,south
502,2018-09-29,east
591,2018-09-29,west
510,2018-09-29,north
515,2018-09-29,south
578,2018-09-29,east
582,2018-09-29,west
512,2018-09-29,north
578,2018-09-29,south
581,2018-09-29,east
530,2018-09-29,west
523,2018-09-29,north
517,2018-09-29,south
594,2018-09-29,east
552,2018-09-29,west
582,2018-09-30,north
512,2018-09-30,south
553,2018-09-30,east
508,2018-09-30,west
568,2018-09-30,north
535,2018-09-30,south
586,2018-09-30,east
551,2018-09-30,west
538,2018-09-30,north
551,2018-09-30,south
555,2018-09-30,east
596,2018-09-30,west
553,2018-09-30,north
569,2018-09-30,south
571,2018-09-30,east
597,2018-09-30,west
577,2018-09-30,north
518,2018-09-30,south
536,2018-09-30,east
533,2018-09-30,west
572,2018-09-30,north
541,2018-09-30,south
514,2018-09-30,east
509,2018-09-30,west
559,2018-09-30,north
547,2018-09-30,south
580,2018-09-30,east
539,2018-09-30,west
594,2018-10-01,north
544,2018-10-01,south
585,2018-10-01,east
550,2018-10-01,west
595,2018-10-01,north
599,2018-10-01,south
598,2018-10-01,east
567,2018-10-01,west
581,2018-10-01,north
501,2018-10-01,south
520,2018-10-01,east
547,2018-10-01,west
521,2018-10-01,north
540,2018-10-01,south
509,2018-10-01,east
561,2018-10-01,west
557,2018-10-01,north
501,2018-10-01,south
503,2018-10-01,east
563,2018-10-01,west
516,2018-10-01,north
502,2018-10-01,south
592,2018-10-01,east
529,2018-10-01,west
530,2018-10-01,north
589,2018-10-01,south
561,2018-10-01,east
525,2018-10-01,west
560,2018-10-02,north
567,2018-10-02,south
600,2018-10-02,east
580,2018-10-02,west
516,2018-10-02,north
502,2018-10-02,south
528,2018-10-02,east
599,2018-10-02,west
538,2018-10-02,north
559,2018-10-02,south
592,2018-10-02,east
531,2018-10-02,west
538,2018-10-02,north
522,2018-10-02,south
513,2018-10-02,east
551,2018-10-02,west
515,2018-10-02,north
596,2018-10-02,south
598,2018-10-02,east
553,2018-10-02,west
543,2018-10-02,north
582,2018-10-02,south
526,2018-10-02,east
543,2018-10-02,west
524,2018-10-02,north
528,2018-10-02,south
558,2018-10-02,east
560,2018-10-02,west
521,2018-10-03,north
596,2018-10-03,south
512,2018-10-03,east
588,2018-10-03,west
513,2018-10-03,north
507,2018-10-03,south
554,2018-10-03,east
564,2018-10-03,west
518,2018-10-03,north
588,2018-10-03,south
578,2018-10-03,east
549,2018-10-03,west
532,2018-10-03,north
549,2018-10-03,south
524,2018-10-03,east
546,2018-10-03,west
512,2018-10-03,north
530,2018-10-03,south
594,2018-10-03,east
516,2018-10-03,west
522,2018-10-03,north
547,2018-10-03,south
576,2018-10-03,east
599,2018-10-03,west
592,2018-10-03,north
581,2018-10-03,south
527,2018-10-03,east
511,2018-10-03,west
504,2018-10-04,north
520,2018-10-04,south
542,2018-10-04,east
599,2018-10-04,west
551,2018-10-04,north
547,2018-10-04,south
550,2018-10-04,east
570,2018-10-04,west
578,2018-10-04,north
579,2018-10-04,south
584,2018-10-04,east
525,2018-10-04,west
564,2018-10-04,north
526,2018-10-04,south
549,2018-10-04,east
566,2018-10-04,west
551,2018-10-04,north
567,2018-10-04,south
589,2018-10-04,east
581,2018-10-04,west
525,2018-10-04,north
546,2018-10-04,south
538,2018-10-04,east
540,2018-10-04,west
556,2018-10-04,north
550,2018-10-04,south
536,2018-10-04,east
565,2018-10-04,west
593,2018-10-05,north
561,2018-10-05,south
571,2018-10-05,east
598,2018-10-05,west
586,2018-10-05,north
561,2018-10-05,south
510,2018-10-05,east
530,2018-10-05,west
542,2018-10-05,north
536,2018-10-05,south
501,2018-10-05,east
582,2018-10-05,west
583,2018-10-05,north
524,2018-10-05,south
523,2018-10-05,east
577,2018-10-05,west
583,2018-10-05,north
558,2018-10-05,south
533,2018-10-05,east
515,2018-10-05,west
554,2018-10-05,north
545,2018-10-05,south
578,2018-10-05,east
576,2018-10-05,west
582,2018-10-05,north
522,2018-10-05,south
531,2018-10-05,east
532,2018-10-05,west
528,2018-10-06,north
549,2018-10-06,south
532,2018-10-06,east
505,2018-10-06,west
586,2018-10-06,north
534,2018-10-06,south
599,2018-10-06,east
585,2018-10-06,west
555,2018-10-06,north
531,2018-10-06,south
551,2018-10-06,east
566,2018-10-06,west
570,2018-10-06,north
561,2018-10-06,south
546,2018-10-06,east
578,2018-10-06,west
561,2018-10-06,north
549,2018-10-06,south
553,2018-10-06,east
514,2018-10-06,west
586,2018-10-06,north
541,2018-10-06,south
566,2018-10-06,east
568,2018-10-06,west
530,2018-10-06,north
519,2018-10-06,south
574,2018-10-06,east
585,2018-10-06,west
511,2018-10-07,north
536,2018-10-07,south
598,2018-10-07,east
526,2018-10-07,west
550,2018-10-07,north
514,2018-10-07,south
599,2018-10-07,east
501,2018-10-07,west
558,2018-10-07,north
588,2018-10-07,south
547,2018-10-07,east
564,2018-10-07,west
597,2018-10-07,north
504,2018-10-07,south
511,2018-10-07,east
576,2018-10-07,west
595,2018-10-07,north
566,2018-10-07,south
530,2018-10-07,east
591,2018-10-07,west
505,2018-10-07,north
573,2018-10-07,south
503,2018-10-07,east
574,2018-10-07,west
567,2018-10-07,north
522,2018-10-07,south
532,2018-10-07,east
561,2018-10-07,west
567,2018-10-08,north
539,2018-10-08,south
593,2018-10-08,east
595,2018-10-08,west
549,2018-10-08,north
538,2018-10-08,south
503,2018-10-08,east
554,2018-10-08,west
566,2018-10-08,north
500,2018-10-08,south
555,2018-10-08,east
556,2018-10-08,west
528,2018-10-08,north
565,2018-10-08,south
537,2018-10-08,east
524,2018-10-08,west
563,2018-10-08,north
563,2018-10-08,south
572,2018-10-08,east
564,2018-10-08,west
552,2018-10-08,north
597,2018-10-08,south
539,2018-10-08,east
598,2018-10-08,west
577,2018-10-08,north
550,2018-10-08,south
523,2018-10-08,east
538,2018-10-08,west
560,2018-10-09,north
530,2018-10-09,south
517,2018-10-09,east
529,2018-10-09,west
539,2018-10-09,north
540,2018-10-09,south
515,2018-10-09,east
537,2018-10-09,west
567,2018-10-09,north
565,2018-10-09,south
568,2018-10-09,east
558,2018-10-09,west
575,2018-10-09,north
587,2018-10-09,south
536,2018-10-09,east
531,2018-10-09,west
577,2018-10-09,north
585,2018-10-09,south
500,2018-10-09,east
508,2018-10-09,west
529,2018-10-09,north
530,2018-10-09,south
511,2018-10-09,east
548,2018-10-09,west
519,2018-10-09,north
598,2018-10-09,south
558,2018-10-09,east
532,2018-10-09,west
583,2018-10-10,north
567,2018-10-10,south
533,2018-10-10,east
502,2018-10-10,west
531,2018-10-10,north
511,2018-10-10,south
507,2018-10-10,east
502,2018-10-10,west
589,2018-10-10,north
550,2018-10-10,south
589,2018-10-10,east
564,2018-10-10,west
501,2018-10-10,north
595,2018-10-10,south
566,2018-10-10,east
508,2018-10-10,west
507,2018-10-10,north
551,2018-10-10,south
569,2018-10-10,east
513,2018-10-10,west
518,2018-10-10,north
502,2018-10-10,south
512,2018-10-10,east
589,2018-10-10,west
572,2018-10-10,north
525,2018-10-10,south
532,2018-10-10,east
540,2018-10-10,west
532,2018-10-11,north
600,2018-10-11,south
583,2018-10-11,east
558,2018-10-11,west
551,2018-10-11,north
590,2018-10-11,south
567,2018-10-11,east
559,2018-10-11,west
600,2018-10-11,north
593,2018-10-11,south
581,2018-10-11,east
557,2018-10-11,west
569,2018-10-11,north
541,2018-10-11,south
595,2018-10-11,east
503,2018-10-11,west
533,2018-10-11,north
559,2018-10-11,south
572,2018-10-11,east
538,2018-10-11,west
530,2018-10-11,north
524,2018-10-11,south
557,2018-10-11,east
533,2018-10-11,west
504,2018-10-11,north
591,2018-10-11,south
581,2018-10-11,east
593,2018-10-11,west
594,2018-10-12,north
549,2018-10-12,south
514,2018-10-12,east
552,2018-10-12,west
551,2018-10-12,north
562,2018-10-12,south
547,2018-10-12,east
564,2018-10-12,west
560,2018-10-12,north
532,2018-10-12,south
529,2018-10-12,east
576,2018-10-12,west
509,2018-10-12,north
544,2018-10-12,south
505,2018-10-12,east
539,2018-10-12,west
531,2018-10-12,north
570,2018-10-12,south
559,2018-10-12,east
590,2018-10-12,west
544,2018-10-12,north
519,2018-10-12,south
531,2018-10-12,east
591,2018-10-12,west
548,2018-10-12,north
582,2018-10-12,south
538,2018-10-12,east
544,2018-10-12,west
527,2018-10-13,north
571,2018-10-13,south
574,2018-10-13,east
562,2018-10-13,west
597,2018-10-13,north
583,2018-10-13,south
553,2018-10-13,east
579,2018-10-13,west
576,2018-10-13,north
558,2018-10-13,south
550,2018-10-13,east
548,2018-10-13,west
554,2018-10-13,north
600,2018-10-13,south
530,2018-10-13,east
558,2018-10-13,west
582,2018-10-13,north
587,2018-10-13,south
589,2018-10-13,east
590,2018-10-13,west
544,2018-10-13,north
527,2018-10-13,south
569,2018-10-13,east
534,2018-10-13,west
517,2018-10-13,north
569,2018-10-13,south
509,2018-10-13,east
570,2018-10-13,west
576,2018-10-14,north
585,2018-10-14,south
501,2018-10-14,east
534,2018-10-14,west
591,2018-10-14,north
534,2018-10-14,south
582,2018-10-14,east
530,2018-10-14,west
528,2018-10-14,north
563,2018-10-14,south
548,2018-10-14,east
548,2018-10-14,west
554,2018-10-14,north
575,2018-10-14,south
571,2018-10-14,east
539,2018-10-14,west
506,2018-10-14,north
580,2018-10-14,south
518,2018-10-14,east
546,2018-10-14,west
538,2018-10-14,north
533,2018-10-14,south
500,2018-10-14,east
600,2018-10-14,west
548,2018-10-14,north
574,2018-10-14,south
530,2018-10-14,east
511,2018-10-14,west
535,2018-10-15,north
573,2018-10-15,south
516,2018-10-15,east
542,2018-10-15,west
529,2018-10-15,north
576,2018-10-15,south
512,2018-10-15,east
552,2018-10-15,west
562,2018-10-15,north
501,2018-10-15,south
582,2018-10-15,east
551,2018-10-15,west
576,2018-10-15,north
598,2018-10-15,south
589,2018-10-15,east
566,2018-10-15,west
510,2018-10-15,north
570,2018-10-15,south
579,2018-10-15,east
578,2018-10-15,west
517,2018-10-15,north
588,2018-10-15,south
598,2018-10-15,east
579,2018-10-15,west
517,2018-10-15,north
541,2018-10-15,south
532,2018-10-15,east
537,2018-10-15,west
517,2018-10-16,north
554,2018-10-16,south
550,2018-10-16,east
596,2018-10-16,west
586,2018-10-16,north
591,2018-10-16,south
552,2018-10-16,east
574,2018-10-16,west
510,2018-10-16,north
580,2018-10-16,south
537,2018-10-16,east
576,2018-10-16,west
568,2018-10-16,north
556,2018-10-16,south
557,2018-10-16,east
559,2018-10-16,west
535,2018-10-16,north
575,2018-10-16,south
581,2018-10-16,east
545,2018-10-16,west
553,2018-10-16,north
593,2018-10-16,south
593,2018-10-16,east
500,2018-10-16,west
590,2018-10-16,north
561,2018-10-16,south
595,2018-10-16,east
512,2018-10-16,west
512,2018-10-17,north
517,2018-10-17,south
552,2018-10-17,east
548,2018-10-17,west
560,2018-10-17,north
509,2018-10-17,south
554,2018-10-17,east
530,2018-10-17,west
567,2018-10-17,north
532,2018-10-17,south
548,2018-10-17,east
528,2018-10-17,west
516,2018-10-17,north
560,2018-10-17,south
578,2018-10-17,east
516,2018-10-17,west
549,2018-10-17,north
580,2018-10-17,south
546,2018-10-17,east
524,2018-10-17,west
589,2018-10-17,north
513,2018-10-17,south
548,2018-10-17,east
523,2018-10-17,west
577,2018-10-17,north
538,2018-10-17,south
568,2018-10-17,east
547,2018-10-17,west
564,2018-10-18,north
506,2018-10-18,south
503,2018-10-18,east
558,2018-10-18,west
570,2018-10-18,north
582,2018-10-18,south
530,2018-10-18,east
580,2018-10-18,west
504,2018-10-18,north
554,2018-10-18,south
554,2018-10-18,east
534,2018-10-18,west
519,2018-10-18,north
579,2018-10-18,south
595,2018-10-18,east
538,2018-10-18,west
548,2018-10-18,north
542,2018-10-18,south
572,2018-10-18,east
524,2018-10-18,west
551,2018-10-18,north
548,2018-10-18,south
566,2018-10-18,east
523,2018-10-18,west
541,2018-10-18,north
551,2018-10-18,south
583,2018-10-18,east
530,2018-10-18,west
507,2018-10-19,north
544,2018-10-19,south
598,2018-10-19,east
563,2018-10-19,west
532,2018-10-19,north
528,2018-10-19,south
593,2018-10-19,east
515,2018-10-19,west
552,2018-10-19,north
521,2018-10-19,south
522,2018-10-19,east
562,2018-10-19,west
530,2018-10-19,north
536,2018-10-19,south
573,2018-10-19,east
572,2018-10-19,west
518,2018-10-19,north
587,2018-10-19,south
514,2018-10-19,east
512,2018-10-19,west
521,2018-10-19,north
556,2018-10-19,south
594,2018-10-19,east
528,2018-10-19,west
544,2018-10-19,north
504,2018-10-19,south
508,2018-10-19,east
526,2018-10-19,west
564,2018-10-20,north
554,2018-10-20,south
592,2018-10-20,east
570,2018-10-20,west
560,2018-10-20,north
523,2018-10-20,south
515,2018-10-20,east
518,2018-10-20,west
514,2018-10-20,north
536,2018-10-20,south
521,2018-10-20,east
589,2018-10-20,west
516,2018-10-20,north
599,2018-10-20,south
505,2018-10-20,east
522,2018-10-20,west
581,2018-10-20,north
582,2018-10-20,south
524,2018-10-20,east
547,2018-10-20,west
512,2018-10-20,north
512,2018-10-20,south
525,2018-10-20,east
527,2018-10-20,west
521,2018-10-20,north
528,2018-10-20,south
530,2018-10-20,east
548,2018-10-20,west
523,2018-10-21,north
568,2018-10-21,south
589,2018-10-21,east
589,2018-10-21,west
575,2018-10-21,north
530,2018-10-21,south
519,2018-10-21,east
518,2018-10-21,west
514,2018-10-21,north
595,2018-10-21,south
566,2018-10-21,east
549,2018-10-21,west
563,2018-10-21,north
508,2018-10-21,south
554,2018-10-21,east
558,2018-10-21,west
505,2018-10-21,north
597,2018-10-21,south
513,2018-10-21,east
566,2018-10-21,west
558,2018-10-21,north
570,2018-10-21,south
514,2018-10-21,east
551,2018-10-21,west
590,2018-10-21,north
562,2018-10-21,south
566,2018-10-21,east
585,2018-10-21,west
514,2018-10-22,north
569,2018-10-22,south
526,2018-10-22,east
507,2018-10-22,west
527,2018-10-22,north
525,2018-10-22,south
571,2018-10-22,east
561,2018-10-22,west
501,2018-10-22,north
533,2018-10-22,south
537,2018-10-22,east
573,2018-10-22,west
524,2018-10-22,north
547,2018-10-22,south
509,2018-10-22,east
563,2018-10-22,west
522,2018-10-22,north
522,2018-10-22,south
510,2018-10-22,east
547,2018-10-22,west
565,2018-10-22,north
513,2018-10-22,south
526,2018-10-22,east
533,2018-10-22,west
500,2018-10-22,north
598,2018-10-22,south
528,2018-10-22,east
568,2018-10-22,west
588,2018-10-23,north
561,2018-10-23,south
534,2018-10-23,east
585,2018-10-23,west
549,2018-10-23,north
578,2018-10-23,south
558,2018-10-23,east
596,2018-10-23,west
552,2018-10-23,north
596,2018-10-23,south
558,2018-10-23,east
508,2018-10-23,west
546,2018-10-23,north
523,2018-10-23,south
574,2018-10-23,east
556,2018-10-23,west
566,2018-10-23,north
561,2018-10-23,south
593,2018-10-23,east
557,2018-10-23,west
508,2018-10-23,north
539,2018-10-23,south
577,2018-10-23,east
542,2018-10-23,west
565,2018-10-23,north
539,2018-10-23,south
551,2018-10-23,east
534,2018-10-23,west
550,2018-10-24,north
543,2018-10-24,south
564,2018-10-24,east
514,2018-10-24,west
552,2018-10-24,north
579,2018-10-24,south
568,2018-10-24,east
593,2018-10-24,west
588,2018-10-24,north
567,2018-10-24,south
568,2018-10-24,east
571,2018-10-24,west
514,2018-10-24,north
522,2018-10-24,south
511,2018-10-24,east
582,2018-10-24,west
515,2018-10-24,north
563,2018-10-24,south
591,2018-10-24,east
514,2018-10-24,west
566,2018-10-24,north
530,2018-10-24,south
539,2018-10-24,east
516,2018-10-24,west
514,2018-10-24,north
578,2018-10-24,south
572,2018-10-24,east
522,2018-10-24,west
543,2018-10-25,north
529,2018-10-25,south
545,2018-10-25,east
551,2018-10-25,west
586,2018-10-25,north
540,2018-10-25,south
505,2018-10-25,east
587,2018-10-25,west
556,2018-10-25,north
524,2018-10-25,south
555,2018-10-25,east
559,2018-10-25,west
574,2018-10-25,north
505,2018-10-25,south
576,2018-10-25,east
581,2018-10-25,west
557,2018-10-25,north
512,2018-10-25,south
520,2018-10-25,east
561,2018-10-25,west
563,2018-10-25,north
552,2018-10-25,south
529,2018-10-25,east
557,2018-10-25,west
593,2018-10-25,north
511,2018-10-25,south
521,2018-10-25,east
521,2018-10-25,west
532,2018-10-26,north
508,2018-10-26,south
515,2018-10-26,east
569,2018-10-26,west
545,2018-10-26,north
517,2018-10-26,south
565,2018-10-26,east
526,2018-10-26,west
594,2018-10-26,north
537,2018-10-26,south
557,2018-10-26,east
531,2018-10-26,west
511,2018-10-26,north
589,2018-10-26,south
529,2018-10-26,east
545,2018-10-26,west
596,2018-10-26,north
555,2018-10-26,south
536,2018-10-26,east
553,2018-10-26,west
598,2018-10-26,north
573,2018-10-26,south
576,2018-10-26,east
532,2018-10-26,west
563,2018-10-26,north
530,2018-10-26,south
564,2018-10-26,east
500,2018-10-26,west
503,2018-10-27,north
503,2018-10-27,south
562,2018-10-27,east
595,2018-10-27,west
509,2018-10-27,north
592,2018-10-27,south
529,2018-10-27,east
560,2018-10-27,west
540,2018-10-27,north
527,2018-10-27,south
548,2018-10-27,east
590,2018-10-27,west
521,2018-10-27,north
520,2018-10-27,south
586,2018-10-27,east
569,2018-10-27,west
508,2018-10-27,north
554,2018-10-27,south
505,2018-10-27,east
531,2018-10-27,west
548,2018-10-27,north
566,2018-10-27,south
562,2018-10-27,east
508,2018-10-27,west
524,2018-10-27,north
578,2018-10-27,south
532,2018-10-27,east
548,2018-10-27,west
545,2018-10-28,north
584,2018-10-28,south
595,2018-10-28,east
585,2018-10-28,west
505,2018-10-28,north
578,2018-10-28,south
518,2018-10-28,east
579,2018-10-28,west
512,2018-10-28,north
588,2018-10-28,south
572,2018-10-28,east
559,2018-10-28,west
596,2018-10-28,north
520,2018-10-28,south
591,2018-10-28,east
528,2018-10-28,west
510,2018-10-28,north
505,2018-10-28,south
572,2018-10-28,east
600,2018-10-28,west
562,2018-10-28,north
509,2018-10-28,south
555,2018-10-28,east
532,2018-10-28,west
572,2018-10-28,north
551,2018-10-28,south
529,2018-10-28,east
525,2018-10-28,west
569,2018-10-29,north
567,2018-10-29,south
533,2018-10-29,east
594,2018-10-29,west
507,2018-10-29,north
598,2018-10-29,south
585,2018-10-29,east
518,2018-10-29,west
560,2018-10-29,north
508,2018-10-29,south
539,2018-10-29,east
593,2018-10-29,west
533,2018-10-29,north
533,2018-10-29,south
597,2018-10-29,east
556,2018-10-29,west
533,2018-10-29,north
565,2018-10-29,south
539,2018-10-29,east
